snapshot,severity,time_s,accel_g
1,0.2,0.83705,0.38982
1,0.2,0.8371,-2.52929
1,0.2,0.83715,0.20355
1,0.2,0.8372,-0.98046
1,0.2,0.83725,-0.62579
1,0.2,0.8373,-1.09905
1,0.2,0.83735,-0.93888
1,0.2,0.8374,-0.8417
1,0.2,0.83745,-0.92928
1,0.2,0.8375,-1.2236
1,0.2,0.83755,-0.71468
1,0.2,0.8376,-0.41461
1,0.2,0.83765,-1.04247
1,0.2,0.8377,-0.93235
1,0.2,0.83775,0.82001
1,0.2,0.8378,0.11252
1,0.2,0.83785,0.5872
1,0.2,0.8379,-2.99856
1,0.2,0.83795,-0.11105
1,0.2,0.838,-0.40698
1,0.2,0.83805,-2.04548
1,0.2,0.8381,-1.79956
1,0.2,0.83815,-0.87936
1,0.2,0.8382,-2.02805
1,0.2,0.83825,-1.41173
1,0.2,0.8383,-1.03694
1,0.2,0.83835,-0.1097
1,0.2,0.8384,-1.12484
1,0.2,0.83845,-0.87139
1,0.2,0.8385,0.00561
1,0.2,0.83855,-1.32797
1,0.2,0.8386,-0.46913
1,0.2,0.83865,-0.45604
1,0.2,0.8387,-0.49395
1,0.2,0.83875,-0.47554
1,0.2,0.8388,-0.28981
1,0.2,0.83885,-0.97963
1,0.2,0.8389,-0.09839
1,0.2,0.83895,0.15619
1,0.2,0.839,-0.47344
1,0.2,0.83905,0.11566
1,0.2,0.8391,-1.33889
1,0.2,0.83915,-0.18621
1,0.2,0.8392,-1.59581
1,0.2,0.83925,-0.88317
1,0.2,0.8393,0.01008
1,0.2,0.83935,-1.62008
1,0.2,0.8394,0.32354
1,0.2,0.83945,-0.0363
1,0.2,0.8395,-0.93965
1,0.2,0.83955,-0.60217
1,0.2,0.8396,0.28618
1,0.2,0.83965,1.01953
1,0.2,0.8397,-0.33678
1,0.2,0.83975,0.17904
1,0.2,0.8398,-0.35922
1,0.2,0.83985,-0.12182
1,0.2,0.8399,-0.05137
1,0.2,0.83995,-0.25519
1,0.2,0.84,-0.31207
1,0.2,0.84005,-0.32402
1,0.2,0.8401,-0.26329
1,0.2,0.84015,0.21125
1,0.2,0.8402,-0.25557
1,0.2,0.84025,-0.63793
1,0.2,0.8403,-0.40431
1,0.2,0.84035,0.10193
1,0.2,0.8404,0.50693
1,0.2,0.84045,0.89128
1,0.2,0.8405,-1.27132
1,0.2,0.84055,1.00256
1,0.2,0.8406,-0.3452
1,0.2,0.84065,-1.30311
1,0.2,0.8407,-0.52078
1,0.2,0.84075,1.0305
1,0.2,0.8408,0.19508
1,0.2,0.84085,-1.56842
1,0.2,0.8409,-1.50538
1,0.2,0.84095,-1.45977
1,0.2,0.841,-0.93786
1,0.2,0.84105,-0.24803
1,0.2,0.8411,-1.07796
1,0.2,0.84115,-0.56046
1,0.2,0.8412,0.32625
1,0.2,0.84125,0.22568
1,0.2,0.8413,0.00367
1,0.2,0.84135,-0.4817
1,0.2,0.8414,-0.41239
1,0.2,0.84145,-0.35691
1,0.2,0.8415,-0.36988
1,0.2,0.84155,-0.78892
1,0.2,0.8416,-0.73894
1,0.2,0.84165,0.85065
1,0.2,0.8417,0.08829
1,0.2,0.84175,-0.07078
1,0.2,0.8418,0.83548
1,0.2,0.84185,-1.37321
1,0.2,0.8419,-1.88917
1,0.2,0.84195,-0.39766
1,0.2,0.842,-0.74376
1,0.2,0.84205,-0.41353
1,0.2,0.8421,-0.54303
1,0.2,0.84215,-1.63711
1,0.2,0.8422,1.36308
1,0.2,0.84225,-0.93723
1,0.2,0.8423,-0.48353
1,0.2,0.84235,0.10915
1,0.2,0.8424,-0.12125
1,0.2,0.84245,-1.67183
1,0.2,0.8425,0.18579
1,0.2,0.84255,-0.45616
1,0.2,0.8426,-1.00354
1,0.2,0.84265,-0.34508
1,0.2,0.8427,-0.54542
1,0.2,0.84275,-0.56656
1,0.2,0.8428,-0.48841
1,0.2,0.84285,-0.62297
1,0.2,0.8429,-1.03099
1,0.2,0.84295,-0.35607
1,0.2,0.843,-0.7011
1,0.2,0.84305,-0.14859
1,0.2,0.8431,0.15065
1,0.2,0.84315,-2.07611
1,0.2,0.8432,0.35718
1,0.2,0.84325,-0.96286
1,0.2,0.8433,0.1849
1,0.2,0.84335,-0.17906
1,0.2,0.8434,1.30178
1,0.2,0.84345,-0.74094
1,0.2,0.8435,-1.1858
1,0.2,0.84355,-1.29166
1,0.2,0.8436,-1.77258
1,0.2,0.84365,-0.09199
1,0.2,0.8437,-1.68821
1,0.2,0.84375,-0.27017
1,0.2,0.8438,-0.97386
1,0.2,0.84385,-1.69996
1,0.2,0.8439,-0.33353
1,0.2,0.84395,-1.67205
1,0.2,0.844,-0.90353
1,0.2,0.84405,-0.91377
1,0.2,0.8441,-0.56737
1,0.2,0.84415,-1.05846
1,0.2,0.8442,-0.67682
1,0.2,0.84425,-0.83086
1,0.2,0.8443,-1.8231
1,0.2,0.84435,-1.09111
1,0.2,0.8444,-0.70954
1,0.2,0.84445,-0.85721
1,0.2,0.8445,-2.75209
1,0.2,0.84455,-1.45175
1,0.2,0.8446,-0.10635
1,0.2,0.84465,-0.52796
1,0.2,0.8447,0.23661
1,0.2,0.84475,-0.58992
1,0.2,0.8448,-2.82016
1,0.2,0.84485,-0.93447
1,0.2,0.8449,0.19985
1,0.2,0.84495,-1.52583
1,0.2,0.845,-0.80827
1,0.2,0.84505,-1.57379
1,0.2,0.8451,-1.00146
1,0.2,0.84515,-1.96006
1,0.2,0.8452,-0.78839
1,0.2,0.84525,-0.83101
1,0.2,0.8453,-1.36856
1,0.2,0.84535,-1.10385
1,0.2,0.8454,-1.2299
1,0.2,0.84545,-1.0593
1,0.2,0.8455,-1.96332
1,0.2,0.84555,-1.21153
1,0.2,0.8456,-2.09967
1,0.2,0.84565,-2.50287
1,0.2,0.8457,-2.08722
1,0.2,0.84575,-1.42694
1,0.2,0.8458,-1.93556
1,0.2,0.84585,-0.17758
1,0.2,0.8459,-1.20082
1,0.2,0.84595,-1.81929
1,0.2,0.846,-2.73312
1,0.2,0.84605,-1.0552
1,0.2,0.8461,0.93203
1,0.2,0.84615,-2.05413
1,0.2,0.8462,-1.90844
1,0.2,0.84625,-2.33477
1,0.2,0.8463,-0.26413
1,0.2,0.84635,-0.57177
1,0.2,0.8464,-1.64175
1,0.2,0.84645,-1.69037
1,0.2,0.8465,-1.79634
1,0.2,0.84655,-1.43607
1,0.2,0.8466,-1.06597
1,0.2,0.84665,-1.32109
1,0.2,0.8467,-1.3287
1,0.2,0.84675,-1.22999
1,0.2,0.8468,-0.72301
1,0.2,0.84685,-2.3221
1,0.2,0.8469,-1.42759
1,0.2,0.84695,-1.79561
1,0.2,0.847,-0.74875
1,0.2,0.84705,-0.20544
1,0.2,0.8471,-1.44502
1,0.2,0.84715,0.61462
1,0.2,0.8472,-1.02578
1,0.2,0.84725,-2.37683
1,0.2,0.8473,-1.77486
1,0.2,0.84735,-1.56139
1,0.2,0.8474,-3.18581
1,0.2,0.84745,-1.67222
1,0.2,0.8475,0.72656
1,0.2,0.84755,-1.1046
1,0.2,0.8476,-3.04103
1,0.2,0.84765,-0.9709
1,0.2,0.8477,-2.66371
1,0.2,0.84775,-1.9065
1,0.2,0.8478,-0.9773
1,0.2,0.84785,-0.71168
1,0.2,0.8479,-1.29909
1,0.2,0.84795,-1.43372
1,0.2,0.848,-1.04865
1,0.2,0.84805,-1.14635
1,0.2,0.8481,-1.51931
1,0.2,0.84815,-1.23419
1,0.2,0.8482,-1.83358
1,0.2,0.84825,-0.79246
1,0.2,0.8483,-1.54189
1,0.2,0.84835,-0.1961
1,0.2,0.8484,-1.51694
1,0.2,0.84845,-1.6277
1,0.2,0.8485,-2.62421
1,0.2,0.84855,-0.60762
1,0.2,0.8486,-0.46915
1,0.2,0.84865,0.0473
1,0.2,0.8487,-0.24377
1,0.2,0.84875,-0.50996
1,0.2,0.8488,-0.2954
1,0.2,0.84885,-0.19796
1,0.2,0.8489,-0.013
1,0.2,0.84895,-2.25556
1,0.2,0.849,-1.23726
1,0.2,0.84905,-2.0248
1,0.2,0.8491,-0.61015
1,0.2,0.84915,0.04516
1,0.2,0.8492,-0.421
1,0.2,0.84925,-0.92758
1,0.2,0.8493,-0.66391
1,0.2,0.84935,-0.71185
1,0.2,0.8494,-0.72353
1,0.2,0.84945,-0.36598
1,0.2,0.8495,-1.13332
1,0.2,0.84955,-0.06455
1,0.2,0.8496,-0.39338
1,0.2,0.84965,-1.26269
1,0.2,0.8497,-0.27062
1,0.2,0.84975,-0.61538
1,0.2,0.8498,-0.63687
1,0.2,0.84985,-0.56689
1,0.2,0.8499,-0.59874
1,0.2,0.84995,-0.68627
1,0.2,0.85,-0.51324
1,0.2,0.85005,0.57505
1,0.2,0.8501,1.29187
1,0.2,0.85015,-1.40902
1,0.2,0.8502,-1.38535
1,0.2,0.85025,-0.63204
1,0.2,0.8503,-0.57622
1,0.2,0.85035,0.45377
1,0.2,0.8504,1.44049
1,0.2,0.85045,-0.07221
1,0.2,0.8505,0.69832
1,0.2,0.85055,-0.23352
1,0.2,0.8506,-0.43699
1,0.2,0.85065,-0.06185
1,0.2,0.8507,-0.11563
1,0.2,0.85075,-0.23692
1,0.2,0.8508,-0.03502
1,0.2,0.85085,-0.03742
1,0.2,0.8509,-0.54086
1,0.2,0.85095,0.60977
1,0.2,0.851,2.05405
1,0.2,0.85105,1.06357
1,0.2,0.8511,-0.00389
1,0.2,0.85115,0.00104
1,0.2,0.8512,-0.38444
1,0.2,0.85125,-0.40234
1,0.2,0.8513,1.23835
1,0.2,0.85135,1.31755
1,0.2,0.8514,-1.03888
1,0.2,0.85145,0.65444
1,0.2,0.8515,1.43313
1,0.2,0.85155,-0.03495
1,0.2,0.8516,0.13777
1,0.2,0.85165,0.93675
1,0.2,0.8517,0.91789
1,0.2,0.85175,0.67645
1,0.2,0.8518,0.55769
1,0.2,0.85185,0.6064
1,0.2,0.8519,0.38206
1,0.2,0.85195,0.29537
1,0.2,0.852,0.44299
1,0.2,0.85205,0.47591
1,0.2,0.8521,0.5259
1,0.2,0.85215,0.41384
1,0.2,0.8522,0.97448
1,0.2,0.85225,0.551
1,0.2,0.8523,0.57625
1,0.2,0.85235,-0.3494
1,0.2,0.8524,-0.06965
1,0.2,0.85245,1.38373
1,0.2,0.8525,0.20103
1,0.2,0.85255,1.50734
1,0.2,0.8526,3.5649
1,0.2,0.85265,-1.13337
1,0.2,0.8527,1.18956
1,0.2,0.85275,-0.33345
1,0.2,0.8528,1.50994
1,0.2,0.85285,1.64541
1,0.2,0.8529,1.36577
1,0.2,0.85295,0.63579
1,0.2,0.853,0.7334
1,0.2,0.85305,0.53775
1,0.2,0.8531,1.20293
1,0.2,0.85315,0.89836
1,0.2,0.8532,1.24393
1,0.2,0.85325,0.58496
1,0.2,0.8533,1.11236
1,0.2,0.85335,0.9607
1,0.2,0.8534,0.92311
1,0.2,0.85345,1.63977
1,0.2,0.8535,1.30854
1,0.2,0.85355,0.58068
1,0.2,0.8536,1.54083
1,0.2,0.85365,1.41304
1,0.2,0.8537,1.2725
1,0.2,0.85375,1.68361
1,0.2,0.8538,1.12321
1,0.2,0.85385,1.2503
1,0.2,0.8539,-0.5672
1,0.2,0.85395,2.66328
1,0.2,0.854,0.60694
1,0.2,0.85405,-0.24876
1,0.2,0.8541,0.57041
1,0.2,0.85415,0.63607
1,0.2,0.8542,0.33072
1,0.2,0.85425,1.85095
1,0.2,0.8543,1.96386
1,0.2,0.85435,-0.35583
1,0.2,0.8544,0.80125
1,0.2,0.85445,0.90038
1,0.2,0.8545,1.0743
1,0.2,0.85455,1.6967
1,0.2,0.8546,0.99897
1,0.2,0.85465,1.25629
1,0.2,0.8547,1.16882
1,0.2,0.85475,0.8528
1,0.2,0.8548,1.26122
1,0.2,0.85485,1.35149
1,0.2,0.8549,1.17426
1,0.2,0.85495,0.29929
1,0.2,0.855,1.03933
1,0.2,0.85505,0.98086
1,0.2,0.8551,0.56631
1,0.2,0.85515,2.02886
1,0.2,0.8552,0.80327
1,0.2,0.85525,1.82699
1,0.2,0.8553,-0.46326
1,0.2,0.85535,0.6846
1,0.2,0.8554,0.38723
1,0.2,0.85545,3.30373
1,0.2,0.8555,0.4112
1,0.2,0.85555,1.29978
1,0.2,0.8556,2.41266
1,0.2,0.85565,1.04045
1,0.2,0.8557,2.21032
1,0.2,0.85575,0.72724
1,0.2,0.8558,0.37017
1,0.2,0.85585,1.79273
1,0.2,0.8559,1.09467
1,0.2,0.85595,1.10244
1,0.2,0.856,1.09047
1,0.2,0.85605,1.17493
1,0.2,0.8561,1.21207
1,0.2,0.85615,1.80447
1,0.2,0.8562,1.28429
1,0.2,0.85625,0.49928
1,0.2,0.8563,1.38704
1,0.2,0.85635,2.04534
1,0.2,0.8564,0.59171
1,0.2,0.85645,1.80996
1,0.2,0.8565,-1.4041
1,0.2,0.85655,2.53419
1,0.2,0.8566,1.83334
1,0.2,0.85665,-1.84225
1,0.2,0.8567,1.36322
1,0.2,0.85675,-1.21155
1,0.2,0.8568,0.28222
1,0.2,0.85685,1.58992
1,0.2,0.8569,0.77229
1,0.2,0.85695,1.97554
1,0.2,0.857,0.92711
1,0.2,0.85705,0.84053
1,0.2,0.8571,1.48621
1,0.2,0.85715,0.68746
1,0.2,0.8572,0.82267
1,0.2,0.85725,0.84225
1,0.2,0.8573,0.80188
1,0.2,0.85735,0.74369
1,0.2,0.8574,0.89991
1,0.2,0.85745,1.02173
1,0.2,0.8575,1.20958
1,0.2,0.85755,1.90516
1,0.2,0.8576,-0.22794
1,0.2,0.85765,1.39909
1,0.2,0.8577,0.91204
1,0.2,0.85775,-0.7294
1,0.2,0.8578,0.82722
1,0.2,0.85785,0.144
1,0.2,0.8579,2.18547
1,0.2,0.85795,-0.87642
1,0.2,0.858,0.77413
1,0.2,0.85805,1.74013
1,0.2,0.8581,1.70514
1,0.2,0.85815,-1.13377
1,0.2,0.8582,1.16629
1,0.2,0.85825,1.48925
1,0.2,0.8583,0.93109
1,0.2,0.85835,0.52682
1,0.2,0.8584,0.45248
1,0.2,0.85845,0.30381
1,0.2,0.8585,0.4314
1,0.2,0.85855,0.33114
1,0.2,0.8586,0.55066
1,0.2,0.85865,0.43235
1,0.2,0.8587,0.43835
1,0.2,0.85875,0.78413
1,0.2,0.8588,0.25585
1,0.2,0.85885,-0.21775
1,0.2,0.8589,-0.52993
1,0.2,0.85895,0.64965
1,0.2,0.859,1.34635
1,0.2,0.85905,-0.58347
1,0.2,0.8591,-0.41687
1,0.2,0.85915,0.7934
1,0.2,0.8592,0.39449
1,0.2,0.85925,-0.24423
1,0.2,0.8593,-1.0224
1,0.2,0.85935,0.7143
1,0.2,0.8594,1.07534
1,0.2,0.85945,0.87931
1,0.2,0.8595,0.38162
1,0.2,0.85955,-0.65428
1,0.2,0.8596,0.61916
1,0.2,0.85965,0.52779
1,0.2,0.8597,-0.58525
1,0.2,0.85975,0.14774
1,0.2,0.8598,0.49849
1,0.2,0.85985,0.28999
1,0.2,0.8599,-0.14685
1,0.2,0.85995,0.24199
1,0.2,0.86,0.32322
1,0.2,0.86005,0.21851
1,0.2,0.8601,-0.42631
1,0.2,0.86015,0.24449
1,0.2,0.8602,0.92078
1,0.2,0.86025,0.39594
1,0.2,0.8603,0.28521
1,0.2,0.86035,-0.33243
1,0.2,0.8604,-0.83328
1,0.2,0.86045,-1.06232
1,0.2,0.8605,-0.26114
1,0.2,0.86055,0.2912
1,0.2,0.8606,-1.32678
1,0.2,0.86065,0.67383
1,0.2,0.8607,0.23313
1,0.2,0.86075,0.55535
1,0.2,0.8608,2.50543
1,0.2,0.86085,-0.95596
1,0.2,0.8609,-0.32211
1,0.2,0.86095,2.3048
1,0.2,0.861,-0.45044
1,0.2,0.86105,0.50888
1,0.2,0.8611,-0.22745
1,0.2,0.86115,0.28499
1,0.2,0.8612,0.74101
1,0.2,0.86125,0.32197
1,0.2,0.8613,0.37928
1,0.2,0.86135,0.2429
1,0.2,0.8614,0.5213
1,0.2,0.86145,0.47868
1,0.2,0.8615,1.03369
1,0.2,0.86155,0.13748
1,0.2,0.8616,-0.28181
1,0.2,0.86165,0.86935
1,0.2,0.8617,-0.33381
1,0.2,0.86175,0.10079
1,0.2,0.8618,0.92205
1,0.2,0.86185,0.27547
1,0.2,0.8619,-0.11123
1,0.2,0.86195,-1.11328
1,0.2,0.862,1.46339
1,0.2,0.86205,0.04231
1,0.2,0.8621,1.10729
1,0.2,0.86215,0.95662
1,0.2,0.8622,1.52091
1,0.2,0.86225,0.27264
1,0.2,0.8623,0.21182
1,0.2,0.86235,-0.28895
1,0.2,0.8624,0.18277
1,0.2,0.86245,0.69641
1,0.2,0.8625,0.22619
1,0.2,0.86255,0.62978
1,0.2,0.8626,0.74908
1,0.2,0.86265,0.573
1,0.2,0.8627,0.75658
1,0.2,0.86275,0.70375
1,0.2,0.8628,1.15406
1,0.2,0.86285,-0.04792
1,0.2,0.8629,0.58234
1,0.2,0.86295,1.16965
1,0.2,0.863,1.11394
1,0.2,0.86305,1.72831
1,0.2,0.8631,-0.2864
1,0.2,0.86315,-1.17106
1,0.2,0.8632,2.29711
1,0.2,0.86325,-0.40794
1,0.2,0.8633,1.01029
1,0.2,0.86335,-0.63565
1,0.2,0.8634,2.74304
1,0.2,0.86345,0.54565
1,0.2,0.8635,1.20073
1,0.2,0.86355,0.19317
1,0.2,0.8636,0.7697
1,0.2,0.86365,0.8188
1,0.2,0.8637,0.92113
1,0.2,0.86375,-0.02091
1,0.2,0.8638,0.95624
1,0.2,0.86385,0.60626
1,0.2,0.8639,0.77689
1,0.2,0.86395,0.85214
1,0.2,0.864,0.87603
1,0.2,0.86405,1.07609
1,0.2,0.8641,1.06394
1,0.2,0.86415,0.45732
1,0.2,0.8642,0.86925
1,0.2,0.86425,2.50865
1,0.2,0.8643,0.71562
1,0.2,0.86435,0.71429
1,0.2,0.8644,1.45427
1,0.2,0.86445,0.5171
1,0.2,0.8645,1.20936
1,0.2,0.86455,0.59429
1,0.2,0.8646,1.52875
1,0.2,0.86465,1.03253
1,0.2,0.8647,3.24054
1,0.2,0.86475,1.17339
1,0.2,0.8648,0.90771
1,0.2,0.86485,2.14734
1,0.2,0.8649,-0.09857
1,0.2,0.86495,2.56267
1,0.2,0.865,0.457
1,0.2,0.86505,1.94187
1,0.2,0.8651,1.95724
1,0.2,0.86515,1.00024
1,0.2,0.8652,1.10166
1,0.2,0.86525,1.21405
1,0.2,0.8653,1.2525
1,0.2,0.86535,1.35763
1,0.2,0.8654,1.28327
1,0.2,0.86545,1.37931
1,0.2,0.8655,1.82917
1,0.2,0.86555,1.90395
1,0.2,0.8656,1.19921
1,0.2,0.86565,1.20825
1,0.2,0.8657,1.97499
1,0.2,0.86575,1.23411
1,0.2,0.8658,1.96894
1,0.2,0.86585,-0.05648
1,0.2,0.8659,1.43853
1,0.2,0.86595,0.12643
1,0.2,0.866,3.19479
1,0.2,0.86605,0.99202
1,0.2,0.8661,0.71898
1,0.2,0.86615,1.48729
1,0.2,0.8662,1.86114
1,0.2,0.86625,1.48905
1,0.2,0.8663,0.77331
1,0.2,0.86635,2.19534
1,0.2,0.8664,0.95155
1,0.2,0.86645,1.21256
1,0.2,0.8665,1.45469
1,0.2,0.86655,1.41287
1,0.2,0.8666,1.35793
1,0.2,0.86665,1.41905
1,0.2,0.8667,1.41948
1,0.2,0.86675,1.08827
1,0.2,0.8668,1.18025
1,0.2,0.86685,0.75098
1,0.2,0.8669,0.14557
1,0.2,0.86695,0.49127
1,0.2,0.867,1.44937
1,0.2,0.86705,2.50633
1,0.2,0.8671,2.31483
1,0.2,0.86715,0.14713
1,0.2,0.8672,0.47991
1,0.2,0.86725,0.30182
1,0.2,0.8673,-1.51893
1,0.2,0.86735,1.13134
1,0.2,0.8674,2.16769
1,0.2,0.86745,1.03995
1,0.2,0.8675,0.0489
1,0.2,0.86755,0.51102
1,0.2,0.8676,1.00126
1,0.2,0.86765,1.84399
1,0.2,0.8677,1.1403
1,0.2,0.86775,1.59075
1,0.2,0.8678,1.20466
1,0.2,0.86785,1.29916
1,0.2,0.8679,1.05607
1,0.2,0.86795,1.17711
1,0.2,0.868,1.30432
1,0.2,0.86805,1.05234
1,0.2,0.8681,1.26937
1,0.2,0.86815,2.82145
1,0.2,0.8682,0.86595
1,0.2,0.86825,0.46412
1,0.2,0.8683,1.74927
1,0.2,0.86835,0.68533
1,0.2,0.8684,1.28376
1,0.2,0.86845,3.19122
1,0.2,0.8685,-0.9904
1,0.2,0.86855,1.25992
1,0.2,0.8686,0.80268
1,0.2,0.86865,1.69338
1,0.2,0.8687,1.31083
1,0.2,0.86875,0.80195
1,0.2,0.8688,2.0116
1,0.2,0.86885,-0.68189
1,0.2,0.8689,0.17724
1,0.2,0.86895,0.48602
1,0.2,0.869,0.98181
1,0.2,0.86905,1.32145
1,0.2,0.8691,0.33771
1,0.2,0.86915,0.59664
1,0.2,0.8692,0.90152
1,0.2,0.86925,0.911
1,0.2,0.8693,0.74402
1,0.2,0.86935,0.74561
1,0.2,0.8694,0.65362
1,0.2,0.86945,1.16495
1,0.2,0.8695,1.18497
1,0.2,0.86955,0.68031
1,0.2,0.8696,0.57538
1,0.2,0.86965,-0.32975
1,0.2,0.8697,1.54314
1,0.2,0.86975,0.51242
1,0.2,0.8698,1.16332
1,0.2,0.86985,1.77268
1,0.2,0.8699,-0.11708
1,0.2,0.86995,-0.43476
1,0.2,0.87,3.15594
1,0.2,0.87005,1.06824
1,0.2,0.8701,0.11564
1,0.2,0.87015,1.61071
1,0.2,0.8702,0.07212
1,0.2,0.87025,0.61157
1,0.2,0.8703,-0.12357
1,0.2,0.87035,0.27517
1,0.2,0.8704,0.10972
1,0.2,0.87045,-0.09359
1,0.2,0.8705,0.29182
1,0.2,0.87055,0.06663
1,0.2,0.8706,0.20286
1,0.2,0.87065,0.16166
1,0.2,0.8707,0.45232
1,0.2,0.87075,-0.10602
1,0.2,0.8708,-0.21325
1,0.2,0.87085,-1.2135
1,0.2,0.8709,0.00897
1,0.2,0.87095,-0.14351
1,0.2,0.871,-0.43542
1,0.2,0.87105,-0.99826
1,0.2,0.8711,-1.02445
1,0.2,0.87115,-0.43082
1,0.2,0.8712,-0.08725
1,0.2,0.87125,-1.06926
1,0.2,0.8713,-0.08781
1,0.2,0.87135,1.2103
1,0.2,0.8714,1.37868
1,0.2,0.87145,0.06
1,0.2,0.8715,-0.37852
1,0.2,0.87155,-2.50464
1,0.2,0.8716,-0.21005
1,0.2,0.87165,-0.36427
1,0.2,0.8717,-0.10164
1,0.2,0.87175,-0.69045
1,0.2,0.8718,-0.50656
1,0.2,0.87185,-0.24779
1,0.2,0.8719,-0.2986
1,0.2,0.87195,-0.45717
1,0.2,0.872,-0.58313
1,0.2,0.87205,-0.56033
1,0.2,0.8721,-0.47095
1,0.2,0.87215,-0.79035
1,0.2,0.8722,0.31505
1,0.2,0.87225,0.23772
1,0.2,0.8723,-0.78741
1,0.2,0.87235,-1.47638
1,0.2,0.8724,-0.66971
1,0.2,0.87245,-0.79538
1,0.2,0.8725,-0.74447
1,0.2,0.87255,-1.12818
1,0.2,0.8726,-1.86697
1,0.2,0.87265,-0.69281
1,0.2,0.8727,-1.12691
1,0.2,0.87275,-1.03909
1,0.2,0.8728,-0.68711
1,0.2,0.87285,-0.86225
1,0.2,0.8729,-0.75023
1,0.2,0.87295,-1.13754
1,0.2,0.873,-0.59718
1,0.2,0.87305,-1.27085
1,0.2,0.8731,-1.37361
1,0.2,0.87315,-1.18845
1,0.2,0.8732,-1.04422
1,0.2,0.87325,-1.02275
1,0.2,0.8733,-0.85037
1,0.2,0.87335,-1.0241
1,0.2,0.8734,-1.33112
1,0.2,0.87345,-1.19606
1,0.2,0.8735,-0.71078
1,0.2,0.87355,0.13143
1,0.2,0.8736,-1.13616
1,0.2,0.87365,0.34579
1,0.2,0.8737,-0.93233
1,0.2,0.87375,-0.23563
1,0.2,0.8738,1.32777
1,0.2,0.87385,-2.62314
1,0.2,0.8739,0.32696
1,0.2,0.87395,-0.66172
1,0.2,0.874,-0.91932
1,0.2,0.87405,-0.56427
1,0.2,0.8741,-1.55122
1,0.2,0.87415,-0.35504
1,0.2,0.8742,-1.43169
1,0.2,0.87425,-1.35373
1,0.2,0.8743,-0.07376
1,0.2,0.87435,-1.24848
1,0.2,0.8744,-0.54381
1,0.2,0.87445,-0.62489
1,0.2,0.8745,-1.19159
1,0.2,0.87455,-1.04433
1,0.2,0.8746,-1.12431
1,0.2,0.87465,-1.07674
1,0.2,0.8747,-1.43862
1,0.2,0.87475,-0.85588
1,0.2,0.8748,-0.98232
1,0.2,0.87485,-1.46077
1,0.2,0.8749,-1.21076
1,0.2,0.87495,-0.51035
1,0.2,0.875,-1.39409
1,0.2,0.87505,0.88629
1,0.2,0.8751,0.38642
1,0.2,0.87515,-0.98723
1,0.2,0.8752,-1.35415
1,0.2,0.87525,-1.3074
1,0.2,0.8753,-1.76124
1,0.2,0.87535,-0.96229
1,0.2,0.8754,-0.3696
1,0.2,0.87545,-2.45186
1,0.2,0.8755,-0.47437
1,0.2,0.87555,-0.26022
1,0.2,0.8756,-0.62075
1,0.2,0.87565,-1.16078
1,0.2,0.8757,-0.74873
1,0.2,0.87575,-0.43296
1,0.2,0.8758,-1.07266
1,0.2,0.87585,-1.03941
1,0.2,0.8759,-0.80823
1,0.2,0.87595,-1.03759
1,0.2,0.876,-0.87065
1,0.2,0.87605,-1.25912
1,0.2,0.8761,-1.16936
1,0.2,0.87615,-0.65829
1,0.2,0.8762,-0.29428
1,0.2,0.87625,-1.15702
1,0.2,0.8763,-0.92369
1,0.2,0.87635,0.16137
1,0.2,0.8764,-0.86876
1,0.2,0.87645,-0.78985
1,0.2,0.8765,-0.86898
1,0.2,0.87655,-1.46158
1,0.2,0.8766,1.02238
1,0.2,0.87665,0.31151
1,0.2,0.8767,-0.37235
1,0.2,0.87675,-2.25956
1,0.2,0.8768,-3.20946
1,0.2,0.87685,-0.86727
1,0.2,0.8769,-0.89036
1,0.2,0.87695,1.00692
1,0.2,0.877,-1.42369
1,0.2,0.87705,-1.0649
1,0.2,0.8771,-0.92937
1,0.2,0.87715,-0.40986
1,0.2,0.8772,-1.14651
1,0.2,0.87725,-0.85453
1,0.2,0.8773,-0.7387
1,0.2,0.87735,-0.54617
1,0.2,0.8774,-0.72089
1,0.2,0.87745,-0.35476
1,0.2,0.8775,-1.45612
1,0.2,0.87755,-2.23639
1,0.2,0.8776,-1.67142
1,0.2,0.87765,-1.37231
1,0.2,0.8777,-1.26892
1,0.2,0.87775,-0.20967
1,0.2,0.8778,-0.91319
1,0.2,0.87785,-0.66382
1,0.2,0.8779,-1.91997
1,0.2,0.87795,-2.00746
1,0.2,0.878,-0.55398
1,0.2,0.87805,-1.16194
1,0.2,0.8781,-0.57158
1,0.2,0.87815,-0.04176
1,0.2,0.8782,0.90772
1,0.2,0.87825,-0.55987
1,0.2,0.8783,0.76587
1,0.2,0.87835,-0.27309
1,0.2,0.8784,-0.16634
1,0.2,0.87845,-0.0993
1,0.2,0.8785,-0.30581
1,0.2,0.87855,-0.58483
1,0.2,0.8786,-0.47146
1,0.2,0.87865,-0.41296
1,0.2,0.8787,-0.52986
1,0.2,0.87875,-0.49357
1,0.2,0.8788,-1.00696
1,0.2,0.87885,-0.6658
1,0.2,0.8789,0.57686
1,0.2,0.87895,-2.10162
1,0.2,0.879,-1.14424
1,0.2,0.87905,0.13783
1,0.2,0.8791,0.77386
1,0.2,0.87915,-1.38246
1,0.2,0.8792,0.73896
1,0.2,0.87925,-1.24227
1,0.2,0.8793,-1.5271
1,0.2,0.87935,0.35144
1,0.2,0.8794,0.42901
1,0.2,0.87945,0.13172
